preferred_zone,preferred_entry_date,minimum_acceptable_group_size,results_status,awarded_preference,awarded_entry_date,awarded_entrance_code_name,awarded_group_size,processing_sequence,state,year,awarded,preferred_option,preferred_entry_date_month,preferred_entry_date_day
Core Enchantment Zone,09-29-2023,5.0,Awarded,3,10-20-2023,Snow Zone,5,23017.0,WA,2023,False,1,September,Friday
Core Enchantment Zone,09-06-2023,8.0,Awarded,3,07-16-2023,Colchuck Zone,8,2150.0,WA,2023,False,1,September,Wednesday
Eightmile/Caroline Zone (stock),07-26-2023,4.0,Awarded,2,07-05-2023,Eightmile/Caroline Zone (stock),4,9444.0,WA,2023,False,1,July,Wednesday
Colchuck Zone,08-01-2023,5.0,Awarded,2,06-04-2023,Core Enchantment Zone,7,6058.0,WA,2023,False,1,August,Tuesday
Core Enchantment Zone,07-19-2023,3.0,Awarded,3,10-11-2023,Snow Zone,3,12947.0,WA,2023,False,1,July,Wednesday
Core Enchantment Zone,07-25-2023,5.0,Awarded,2,07-25-2023,Stuart  Zone,5,1359.0,WA,2023,False,1,July,Tuesday
Core Enchantment Zone,08-04-2023,8.0,Awarded,3,08-04-2023,Stuart  Zone,8,530.0,OR,2023,False,1,August,Friday
Core Enchantment Zone,06-28-2023,5.0,Awarded,2,05-17-2023,Eightmile/Caroline Zone,5,13826.0,WA,2023,False,1,June,Wednesday
Core Enchantment Zone,06-30-2023,1.0,Awarded,3,06-16-2023,Core Enchantment Zone,1,13594.0,WA,2023,False,1,June,Friday
Core Enchantment Zone,08-04-2023,6.0,Awarded,2,08-11-2023,Colchuck Zone,6,395.0,OR,2023,False,1,August,Friday
Core Enchantment Zone,08-11-2023,7.0,Awarded,2,08-12-2023,Core Enchantment Zone,7,195.0,WA,2023,False,1,August,Friday
Core Enchantment Zone,07-17-2023,1.0,Awarded,2,07-16-2023,Core Enchantment Zone,1,657.0,WA,2023,False,1,July,Monday
Colchuck Zone,09-10-2023,5.0,Awarded,2,09-17-2023,Colchuck Zone,5,1616.0,WA,2023,False,1,September,Sunday
Colchuck Zone,07-04-2023,4.0,Awarded,2,07-11-2023,Stuart  Zone,4,7638.0,WA,2023,False,1,July,Tuesday
Colchuck Zone,08-21-2023,8.0,Awarded,2,08-21-2023,Eightmile/Caroline Zone,8,3052.0,WA,2023,False,1,August,Monday
Core Enchantment Zone,05-29-2023,4.0,Awarded,2,05-29-2023,Snow Zone,4,5451.0,WA,2023,False,1,May,Monday
Core Enchantment Zone,05-21-2023,8.0,Awarded,3,06-11-2023,Core Enchantment Zone,8,5224.0,WA,2023,False,1,May,Sunday
Snow Zone,07-05-2023,1.0,Awarded,2,07-06-2023,Snow Zone,1,2610.0,WA,2023,False,1,July,Wednesday
Snow Zone,07-14-2023,4.0,Awarded,2,07-21-2023,Snow Zone,4,1033.0,WA,2023,False,1,July,Friday
Core Enchantment Zone,08-02-2023,2.0,Awarded,3,08-24-2023,Stuart  Zone,2,1261.0,WA,2023,False,1,August,Wednesday
Core Enchantment Zone,08-18-2023,4.0,Awarded,3,09-15-2023,Core Enchantment Zone,2,667.0,WA,2023,False,1,August,Friday
Colchuck Zone,09-24-2023,8.0,Awarded,2,09-30-2023,Stuart  Zone,8,4584.0,WA,2023,False,1,September,Sunday
Core Enchantment Zone,08-21-2023,4.0,Awarded,3,10-23-2023,Core Enchantment Zone,4,594.0,WA,2023,False,1,August,Monday
Core Enchantment Zone,09-05-2023,2.0,Awarded,2,08-21-2023,Core Enchantment Zone,2,587.0,WA,2023,False,1,September,Tuesday
Core Enchantment Zone,09-11-2023,4.0,Awarded,3,09-11-2023,Snow Zone,4,1149.0,WA,2023,False,1,September,Monday
Core Enchantment Zone,06-17-2023,4.0,Awarded,2,10-14-2023,Core Enchantment Zone,4,2864.0,WA,2023,False,1,June,Saturday
Colchuck Zone,07-05-2023,6.0,Awarded,2,07-05-2023,Stuart  Zone,6,11229.0,OR,2023,False,1,July,Wednesday
Core Enchantment Zone,06-07-2023,2.0,Awarded,3,09-13-2023,Core Enchantment Zone,1,7473.0,OR,2023,False,1,June,Wednesday
Colchuck Zone,08-09-2023,2.0,Awarded,2,08-09-2023,Stuart  Zone,2,1713.0,WA,2023,False,1,August,Wednesday
Core Enchantment Zone,08-13-2023,2.0,Awarded,2,09-24-2023,Snow Zone,2,1191.0,WA,2023,False,1,August,Sunday
Core Enchantment Zone,08-17-2023,4.0,Awarded,2,07-06-2023,Colchuck Zone,4,1121.0,WA,2023,False,1,August,Thursday
Snow Zone,07-30-2023,6.0,Awarded,3,05-28-2023,Colchuck Zone,4,8711.0,CA,2023,False,1,July,Sunday
Core Enchantment Zone,08-11-2023,2.0,Awarded,3,10-27-2023,Colchuck Zone,2,19841.0,WA,2023,False,1,August,Friday
Core Enchantment Zone,08-08-2023,8.0,Awarded,3,08-08-2023,Stuart  Zone,8,2659.0,OR,2023,False,1,August,Tuesday
Stuart  Zone,05-27-2023,8.0,Awarded,2,05-27-2023,Eightmile/Caroline Zone,8,4613.0,OR,2023,False,1,May,Saturday
Core Enchantment Zone,06-06-2023,4.0,Awarded,2,06-06-2023,Snow Zone,4,12993.0,WA,2023,False,1,June,Tuesday
Core Enchantment Zone,07-23-2023,8.0,Awarded,2,07-30-2023,Stuart  Zone,8,2421.0,WA,2023,False,1,July,Sunday
Core Enchantment Zone,07-15-2023,4.0,Awarded,2,06-10-2023,Stuart  Zone,4,5052.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,09-05-2023,4.0,Awarded,3,08-30-2023,Core Enchantment Zone,4,604.0,MT,2023,False,1,September,Tuesday
Core Enchantment Zone,07-07-2023,3.0,Awarded,2,07-01-2023,Core Enchantment Zone,3,908.0,CA,2023,False,1,July,Friday
Core Enchantment Zone,09-18-2023,2.0,Awarded,2,09-17-2023,Snow Zone,2,2431.0,OR,2023,False,1,September,Monday
Core Enchantment Zone,07-04-2023,4.0,Awarded,2,07-04-2023,Snow Zone,4,7543.0,WI,2023,False,1,July,Tuesday
Colchuck Zone,09-06-2023,2.0,Awarded,3,09-20-2023,Stuart  Zone,2,3587.0,TX,2023,False,1,September,Wednesday
Core Enchantment Zone,06-08-2023,2.0,Awarded,3,06-15-2023,Stuart  Zone,2,2133.0,WA,2023,False,1,June,Thursday
Stuart Zone (stock),09-08-2023,8.0,Awarded,3,09-22-2023,Stuart Zone (stock),8,2851.0,WA,2023,False,1,September,Friday
Stuart  Zone,07-05-2023,6.0,Awarded,3,06-04-2023,Stuart  Zone,6,21707.0,WA,2023,False,1,July,Wednesday
Core Enchantment Zone,08-11-2023,3.0,Awarded,2,06-19-2023,Snow Zone,3,4888.0,WA,2023,False,1,August,Friday
Core Enchantment Zone,09-01-2023,3.0,Awarded,3,09-14-2023,Core Enchantment Zone,3,174.0,CA,2023,False,1,September,Friday
Core Enchantment Zone,09-04-2023,4.0,Awarded,2,08-01-2023,Stuart  Zone,3,2201.0,WA,2023,False,1,September,Monday
Core Enchantment Zone,07-10-2023,4.0,Awarded,2,07-10-2023,Snow Zone,4,2035.0,WA,2023,False,1,July,Monday
Colchuck Zone,09-11-2023,6.0,Awarded,3,10-09-2023,Colchuck Zone,6,3857.0,WA,2023,False,1,September,Monday
Core Enchantment Zone,07-16-2023,8.0,Awarded,2,07-23-2023,Snow Zone,8,3359.0,WA,2023,False,1,July,Sunday
Core Enchantment Zone,08-03-2023,4.0,Awarded,2,08-09-2023,Stuart  Zone,4,1676.0,WA,2023,False,1,August,Thursday
Core Enchantment Zone,09-25-2023,3.0,Awarded,3,09-27-2023,Stuart  Zone,3,5076.0,OR,2023,False,1,September,Monday
Core Enchantment Zone,07-10-2023,4.0,Awarded,3,10-04-2023,Snow Zone,4,10420.0,WA,2023,False,1,July,Monday
Colchuck Zone,08-01-2023,2.0,Awarded,2,08-02-2023,Colchuck Zone,2,814.0,WA,2023,False,1,August,Tuesday
Colchuck Zone,09-24-2023,4.0,Awarded,2,10-08-2023,Snow Zone,4,5119.0,OR,2023,False,1,September,Sunday
Core Enchantment Zone,07-16-2023,2.0,Awarded,3,08-20-2023,Snow Zone,2,2447.0,WA,2023,False,1,July,Sunday
Core Enchantment Zone,09-07-2023,8.0,Awarded,2,07-27-2023,Snow Zone,8,340.0,WA,2023,False,1,September,Thursday
Core Enchantment Zone,07-15-2023,4.0,Awarded,3,07-15-2023,Stuart  Zone,4,1859.0,WA,2023,False,1,July,Saturday
Eightmile/Caroline Zone,06-12-2023,5.0,Awarded,3,06-14-2023,Eightmile/Caroline Zone,5,23519.0,MO,2023,False,1,June,Monday
Core Enchantment Zone,09-08-2023,4.0,Awarded,3,09-08-2023,Stuart  Zone,4,1175.0,WA,2023,False,1,September,Friday
Core Enchantment Zone,07-29-2023,4.0,Awarded,3,07-29-2023,Snow Zone,4,3019.0,CA,2023,False,1,July,Saturday
Core Enchantment Zone,10-05-2023,1.0,Awarded,3,10-07-2023,Core Enchantment Zone,1,27718.0,DE,2023,False,1,October,Thursday
Core Enchantment Zone,07-06-2023,2.0,Awarded,3,07-06-2023,Snow Zone,2,1669.0,WA,2023,False,1,July,Thursday
Core Enchantment Zone,08-19-2023,6.0,Awarded,2,08-12-2023,Stuart  Zone,6,854.0,WA,2023,False,1,August,Saturday
Core Enchantment Zone,09-14-2023,5.0,Awarded,3,09-20-2023,Core Enchantment Zone,6,538.0,ID,2023,False,1,September,Thursday
Colchuck Zone,09-22-2023,6.0,Awarded,3,10-06-2023,Eightmile/Caroline Zone,4,7988.0,CA,2023,False,1,September,Friday
Colchuck Zone,06-08-2023,4.0,Awarded,3,06-08-2023,Eightmile/Caroline Zone,4,12069.0,WA,2023,False,1,June,Thursday
Stuart  Zone,08-18-2023,3.0,Awarded,3,08-10-2023,Snow Zone,3,1943.0,CO,2023,False,1,August,Friday
Core Enchantment Zone,05-15-2023,2.0,Awarded,2,05-16-2023,Snow Zone,2,7856.0,WA,2023,False,1,May,Monday
Core Enchantment Zone,09-16-2023,2.0,Awarded,2,09-23-2023,Snow Zone,2,4282.0,WA,2023,False,1,September,Saturday
Core Enchantment Zone,07-12-2023,4.0,Awarded,3,07-17-2023,Snow Zone,4,1795.0,WA,2023,False,1,July,Wednesday
Colchuck Zone,07-21-2023,2.0,Awarded,3,08-04-2023,Snow Zone,2,824.0,WA,2023,False,1,July,Friday
Core Enchantment Zone,08-28-2023,6.0,Awarded,2,07-10-2023,Colchuck Zone,6,860.0,CO,2023,False,1,August,Monday
Core Enchantment Zone,10-19-2023,3.0,Awarded,3,10-21-2023,Core Enchantment Zone,3,4938.0,MN,2023,False,1,October,Thursday
Colchuck Zone,07-31-2023,6.0,Awarded,3,09-11-2023,Snow Zone,6,1087.0,OR,2023,False,1,July,Monday
Core Enchantment Zone,08-17-2023,8.0,Awarded,2,08-17-2023,Snow Zone,8,1946.0,WA,2023,False,1,August,Thursday
Core Enchantment Zone,07-12-2023,7.0,Awarded,2,07-09-2023,Eightmile/Caroline Zone,7,3110.0,WA,2023,False,1,July,Wednesday
Core Enchantment Zone,06-10-2023,6.0,Awarded,2,06-03-2023,Core Enchantment Zone,6,700.0,WA,2023,False,1,June,Saturday
Colchuck Zone,07-20-2023,2.0,Awarded,2,07-21-2023,Stuart  Zone,2,437.0,UT,2023,False,1,July,Thursday
Core Enchantment Zone,08-28-2023,8.0,Awarded,3,09-03-2023,Eightmile/Caroline Zone,8,3713.0,WA,2023,False,1,August,Monday
Colchuck Zone,06-15-2023,6.0,Awarded,2,10-05-2023,Snow Zone,6,2474.0,WA,2023,False,1,June,Thursday
Core Enchantment Zone,05-20-2023,5.0,Awarded,2,05-27-2023,Stuart  Zone,5,2265.0,WA,2023,False,1,May,Saturday
Core Enchantment Zone,08-21-2023,6.0,Awarded,2,07-18-2023,Eightmile/Caroline Zone,6,8079.0,WA,2023,False,1,August,Monday
Core Enchantment Zone,07-08-2023,6.0,Awarded,2,07-08-2023,Snow Zone,6,1379.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,07-24-2023,2.0,Awarded,2,07-24-2023,Stuart  Zone,2,1552.0,OR,2023,False,1,July,Monday
Stuart  Zone,06-03-2023,2.0,Awarded,3,10-14-2023,Stuart  Zone,2,7073.0,WA,2023,False,1,June,Saturday
Stuart  Zone,10-08-2023,6.0,Awarded,3,10-22-2023,Stuart  Zone,4,15377.0,CA,2023,False,1,October,Sunday
Core Enchantment Zone,10-11-2023,4.0,Awarded,2,10-18-2023,Core Enchantment Zone,4,6592.0,WA,2023,False,1,October,Wednesday
Snow Zone,10-21-2023,8.0,Awarded,2,10-22-2023,Snow Zone,8,37990.0,CA,2023,False,1,October,Saturday
Core Enchantment Zone,09-10-2023,4.0,Awarded,3,09-10-2023,Snow Zone,4,918.0,WA,2023,False,1,September,Sunday
Stuart  Zone,08-24-2023,2.0,Awarded,3,08-20-2023,Stuart  Zone,2,5022.0,CA,2023,False,1,August,Thursday
Core Enchantment Zone,09-25-2023,2.0,Awarded,2,10-08-2023,Colchuck Zone,2,1348.0,WA,2023,False,1,September,Monday
Colchuck Zone,07-07-2023,4.0,Awarded,2,06-16-2023,Stuart  Zone,4,1438.0,OR,2023,False,1,July,Friday
Colchuck Zone,08-01-2023,4.0,Awarded,2,09-27-2023,Snow Zone,4,3358.0,WA,2023,False,1,August,Tuesday
Snow Zone,08-13-2023,4.0,Awarded,2,08-14-2023,Snow Zone,4,980.0,OR,2023,False,1,August,Sunday
Core Enchantment Zone,10-02-2023,2.0,Awarded,2,10-16-2023,Core Enchantment Zone,2,13186.0,OR,2023,False,1,October,Monday
Core Enchantment Zone,10-08-2023,4.0,Awarded,2,10-08-2023,Colchuck Zone,4,4277.0,WA,2023,False,1,October,Sunday
Snow Zone,07-31-2023,2.0,Awarded,2,08-01-2023,Snow Zone,2,1886.0,WA,2023,False,1,July,Monday
Core Enchantment Zone,07-19-2023,2.0,Awarded,2,09-20-2023,Colchuck Zone,2,1355.0,WA,2023,False,1,July,Wednesday
Colchuck Zone,06-17-2023,4.0,Awarded,3,07-15-2023,Eightmile/Caroline Zone,4,2902.0,WA,2023,False,1,June,Saturday
Stuart  Zone,07-01-2023,4.0,Awarded,2,06-20-2023,Stuart  Zone,2,2132.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,07-24-2023,2.0,Awarded,3,07-17-2023,Snow Zone,2,1931.0,British Columbia,2023,False,1,July,Monday
Core Enchantment Zone,09-09-2023,6.0,Awarded,3,09-23-2023,Core Enchantment Zone,6,427.0,TX,2023,False,1,September,Saturday
Core Enchantment Zone,09-14-2023,6.0,Awarded,3,08-17-2023,Core Enchantment Zone,6,136.0,WA,2023,False,1,September,Thursday
Core Enchantment Zone,07-22-2023,4.0,Awarded,3,07-22-2023,Stuart  Zone,6,1428.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,07-20-2023,3.0,Awarded,2,08-10-2023,Colchuck Zone,8,701.0,ID,2023,False,1,July,Thursday
Core Enchantment Zone,07-12-2023,4.0,Awarded,2,07-12-2023,Stuart  Zone,4,2527.0,WA,2023,False,1,July,Wednesday
Snow Zone,10-21-2023,8.0,Awarded,2,10-22-2023,Snow Zone,8,34095.0,CA,2023,False,1,October,Saturday
Colchuck Zone,09-28-2023,4.0,Awarded,3,10-20-2023,Colchuck Zone,4,8038.0,WA,2023,False,1,September,Thursday
Core Enchantment Zone,07-22-2023,6.0,Awarded,3,07-22-2023,Snow Zone,6,2441.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,09-12-2023,4.0,Awarded,2,07-18-2023,Stuart  Zone,2,1424.0,bc,2023,False,1,September,Tuesday
Core Enchantment Zone,08-01-2023,4.0,Awarded,2,09-14-2023,Core Enchantment Zone,2,1325.0,OR,2023,False,1,August,Tuesday
Colchuck Zone,07-10-2023,6.0,Awarded,3,07-10-2023,Stuart  Zone,6,4549.0,WA,2023,False,1,July,Monday
Core Enchantment Zone,06-26-2023,4.0,Awarded,2,06-26-2023,Snow Zone,4,1926.0,IL,2023,False,1,June,Monday
Colchuck Zone,05-23-2023,6.0,Awarded,3,05-16-2023,Snow Zone,6,20276.0,WA,2023,False,1,May,Tuesday
Snow Zone,07-27-2023,6.0,Awarded,3,06-11-2023,Snow Zone,6,20226.0,WA,2023,False,1,July,Thursday
Snow Zone,08-14-2023,4.0,Awarded,2,08-21-2023,Snow Zone,4,2791.0,WA,2023,False,1,August,Monday
Core Enchantment Zone,05-23-2023,6.0,Awarded,3,05-23-2023,Stuart  Zone,6,25357.0,OR,2023,False,1,May,Tuesday
Core Enchantment Zone,07-15-2023,6.0,Awarded,3,09-27-2023,Snow Zone,6,2787.0,OR,2023,False,1,July,Saturday
Core Enchantment Zone,07-23-2023,5.0,Awarded,3,07-23-2023,Snow Zone,2,1971.0,OR,2023,False,1,July,Sunday
Colchuck Zone,07-01-2023,2.0,Awarded,3,05-20-2023,Colchuck Zone,2,2947.0,BC,2023,False,1,July,Saturday
Core Enchantment Zone,07-22-2023,2.0,Awarded,2,09-09-2023,Core Enchantment Zone,2,685.0,WA,2023,False,1,July,Saturday
Colchuck Zone,07-19-2023,4.0,Awarded,2,10-06-2023,Stuart  Zone,2,2268.0,WA,2023,False,1,July,Wednesday
Colchuck Zone,08-03-2023,4.0,Awarded,3,09-21-2023,Colchuck Zone,4,1442.0,OR,2023,False,1,August,Thursday
Core Enchantment Zone,09-25-2023,3.0,Awarded,3,09-27-2023,Stuart  Zone,3,1136.0,WA,2023,False,1,September,Monday
Core Enchantment Zone,08-07-2023,2.0,Awarded,2,08-17-2023,Stuart  Zone,2,1198.0,WA,2023,False,1,August,Monday
Core Enchantment Zone,09-18-2023,3.0,Awarded,2,07-11-2023,Snow Zone,3,732.0,WA,2023,False,1,September,Monday
Snow Zone,08-18-2023,4.0,Awarded,3,09-15-2023,Snow Zone,4,1647.0,WA,2023,False,1,August,Friday
Core Enchantment Zone,06-19-2023,5.0,Awarded,3,06-19-2023,Eightmile/Caroline Zone (stock),5,5206.0,Oregon,2023,False,1,June,Monday
Core Enchantment Zone,09-26-2023,2.0,Awarded,3,09-26-2023,Snow Zone,2,1290.0,WA,2023,False,1,September,Tuesday
Colchuck Zone,08-26-2023,2.0,Awarded,2,08-27-2023,Stuart  Zone,2,3869.0,WA,2023,False,1,August,Saturday
Colchuck Zone,05-20-2023,2.0,Awarded,3,05-21-2023,Core Enchantment Zone,2,7651.0,WA,2023,False,1,May,Saturday
Core Enchantment Zone,09-24-2023,3.0,Awarded,2,10-08-2023,Core Enchantment Zone,3,1385.0,WA,2023,False,1,September,Sunday
Snow Zone,07-21-2023,8.0,Awarded,2,07-13-2023,Colchuck Zone,8,1759.0,OR,2023,False,1,July,Friday
Core Enchantment Zone,06-02-2023,6.0,Awarded,2,06-02-2023,Eightmile/Caroline Zone,6,4144.0,CA,2023,False,1,June,Friday
Colchuck Zone,06-08-2023,2.0,Awarded,2,06-08-2023,Stuart  Zone,2,8424.0,WA,2023,False,1,June,Thursday
Core Enchantment Zone,09-24-2023,3.0,Awarded,3,09-24-2023,Eightmile/Caroline Zone,3,25495.0,WA,2023,False,1,September,Sunday
Core Enchantment Zone,07-01-2023,3.0,Awarded,3,06-17-2023,Stuart  Zone,3,4223.0,WA,2023,False,1,July,Saturday
Stuart  Zone,07-19-2023,2.0,Awarded,3,10-21-2023,Stuart  Zone,4,8462.0,WA,2023,False,1,July,Wednesday
Core Enchantment Zone,10-07-2023,4.0,Awarded,2,10-14-2023,Snow Zone,4,6454.0,NY,2023,False,1,October,Saturday
Stuart Zone (stock),09-08-2023,6.0,Awarded,3,06-23-2023,Stuart  Zone,6,2333.0,OR,2023,False,1,September,Friday
Core Enchantment Zone,09-12-2023,6.0,Awarded,3,10-23-2023,Core Enchantment Zone,6,2352.0,WA,2023,False,1,September,Tuesday
Core Enchantment Zone,08-03-2023,4.0,Awarded,3,08-24-2023,Eightmile/Caroline Zone,4,1370.0,WA,2023,False,1,August,Thursday
Core Enchantment Zone,10-03-2023,5.0,Awarded,3,10-24-2023,Core Enchantment Zone,5,11943.0,WA,2023,False,1,October,Tuesday
Core Enchantment Zone,06-28-2023,5.0,Awarded,2,06-22-2023,Snow Zone,5,1558.0,WA,2023,False,1,June,Wednesday
Core Enchantment Zone,09-01-2023,4.0,Awarded,3,08-19-2023,Colchuck Zone,6,392.0,WA,2023,False,1,September,Friday
Stuart  Zone,08-20-2023,8.0,Awarded,3,07-16-2023,Eightmile/Caroline Zone,8,9070.0,WA,2023,False,1,August,Sunday
Core Enchantment Zone,09-15-2023,6.0,Awarded,3,09-15-2023,Snow Zone,6,825.0,WA,2023,False,1,September,Friday
Eightmile/Caroline Zone,05-15-2023,2.0,Awarded,2,05-22-2023,Eightmile/Caroline Zone,2,37665.0,IL,2023,False,1,May,Monday
Core Enchantment Zone,08-03-2023,2.0,Awarded,2,07-30-2023,Core Enchantment Zone,2,400.0,WA,2023,False,1,August,Thursday
Eightmile/Caroline Zone,07-12-2023,2.0,Awarded,3,06-28-2023,Eightmile/Caroline Zone,2,20304.0,WI,2023,False,1,July,Wednesday
Stuart  Zone,10-02-2023,5.0,Awarded,3,10-04-2023,Stuart  Zone,5,23932.0,WA,2023,False,1,October,Monday
Core Enchantment Zone,08-05-2023,2.0,Awarded,2,07-29-2023,Snow Zone,4,2078.0,WA,2023,False,1,August,Saturday
Eightmile/Caroline Zone,09-03-2023,4.0,Awarded,2,09-10-2023,Eightmile/Caroline Zone,4,9525.0,OR,2023,False,1,September,Sunday
Core Enchantment Zone,09-21-2023,8.0,Awarded,3,10-05-2023,Core Enchantment Zone,8,678.0,WA,2023,False,1,September,Thursday
Core Enchantment Zone,08-25-2023,8.0,Awarded,2,06-30-2023,Colchuck Zone,8,985.0,WA,2023,False,1,August,Friday
Core Enchantment Zone,09-08-2023,8.0,Awarded,2,10-20-2023,Core Enchantment Zone,8,118.0,OR,2023,False,1,September,Friday
Core Enchantment Zone,09-12-2023,4.0,Awarded,3,09-24-2023,Eightmile/Caroline Zone,4,6900.0,WA,2023,False,1,September,Tuesday
Core Enchantment Zone,08-24-2023,2.0,Awarded,2,06-18-2023,Stuart  Zone,2,1597.0,WA,2023,False,1,August,Thursday
Snow Zone,06-13-2023,4.0,Awarded,3,06-14-2023,Snow Zone,4,11792.0,RI,2023,False,1,June,Tuesday
Core Enchantment Zone,07-01-2023,6.0,Awarded,3,06-26-2023,Core Enchantment Zone,6,752.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,08-27-2023,4.0,Awarded,3,10-15-2023,Core Enchantment Zone,4,1082.0,WA,2023,False,1,August,Sunday
Core Enchantment Zone,08-03-2023,6.0,Awarded,2,08-04-2023,Core Enchantment Zone,6,374.0,WI,2023,False,1,August,Thursday
Snow Zone,09-02-2023,2.0,Awarded,2,06-03-2023,Snow Zone,2,2475.0,WA,2023,False,1,September,Saturday
Core Enchantment Zone,08-11-2023,5.0,Awarded,2,06-09-2023,Snow Zone,5,3070.0,WA,2023,False,1,August,Friday
Colchuck Zone,07-28-2023,2.0,Awarded,3,09-02-2023,Stuart  Zone,4,773.0,WA,2023,False,1,July,Friday
Core Enchantment Zone,08-13-2023,8.0,Awarded,2,08-13-2023,Stuart  Zone,8,2544.0,OR,2023,False,1,August,Sunday
Snow Zone,10-07-2023,4.0,Awarded,3,10-21-2023,Snow Zone,4,25896.0,WA,2023,False,1,October,Saturday
Stuart  Zone,07-12-2023,4.0,Awarded,2,10-03-2023,Stuart  Zone,4,17597.0,WA,2023,False,1,July,Wednesday
Core Enchantment Zone,07-22-2023,2.0,Awarded,2,07-22-2023,Stuart  Zone,2,2262.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,08-01-2023,8.0,Awarded,2,08-01-2023,Eightmile/Caroline Zone (stock),8,253.0,WA,2023,False,1,August,Tuesday
Core Enchantment Zone,08-05-2023,4.0,Awarded,2,08-05-2023,Colchuck Zone,4,370.0,WA,2023,False,1,August,Saturday
Snow Zone,08-15-2023,6.0,Awarded,3,08-08-2023,Snow Zone,6,2116.0,WA,2023,False,1,August,Tuesday
Core Enchantment Zone,08-01-2023,5.0,Awarded,3,06-13-2023,Eightmile/Caroline Zone,5,9713.0,WA,2023,False,1,August,Tuesday
Colchuck Zone,08-19-2023,3.0,Awarded,3,08-26-2023,Colchuck Zone,3,655.0,OR,2023,False,1,August,Saturday
Colchuck Zone,08-17-2023,4.0,Awarded,3,08-17-2023,Stuart  Zone,4,1215.0,OR,2023,False,1,August,Thursday
Core Enchantment Zone,06-20-2023,5.0,Awarded,2,06-20-2023,Colchuck Zone,5,2726.0,WA,2023,False,1,June,Tuesday
Core Enchantment Zone,06-26-2023,4.0,Awarded,2,06-26-2023,Snow Zone,4,8166.0,CA,2023,False,1,June,Monday
Colchuck Zone,05-29-2023,8.0,Awarded,3,05-15-2023,Colchuck Zone,8,5486.0,WA,2023,False,1,May,Monday
Core Enchantment Zone,07-10-2023,1.0,Awarded,2,07-11-2023,Core Enchantment Zone,1,3626.0,NY,2023,False,1,July,Monday
Colchuck Zone,08-03-2023,4.0,Awarded,3,08-05-2023,Eightmile/Caroline Zone,4,2834.0,AZ,2023,False,1,August,Thursday
Colchuck Zone,07-24-2023,5.0,Awarded,2,07-25-2023,Snow Zone,5,1714.0,WA,2023,False,1,July,Monday
Colchuck Zone,08-06-2023,8.0,Awarded,3,08-08-2023,Colchuck Zone,8,730.0,WA,2023,False,1,August,Sunday
Core Enchantment Zone,06-01-2023,4.0,Awarded,2,05-21-2023,Core Enchantment Zone,4,2645.0,OR,2023,False,1,June,Thursday
Core Enchantment Zone,08-08-2023,6.0,Awarded,3,05-16-2023,Eightmile/Caroline Zone,6,20031.0,WA,2023,False,1,August,Tuesday
Core Enchantment Zone,10-03-2023,3.0,Awarded,3,08-22-2023,Stuart  Zone,4,2066.0,MN,2023,False,1,October,Tuesday
Stuart  Zone,09-23-2023,6.0,Awarded,3,10-21-2023,Stuart  Zone,6,15544.0,OR,2023,False,1,September,Saturday
Core Enchantment Zone,07-22-2023,6.0,Awarded,2,07-22-2023,Snow Zone,6,2443.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,05-19-2023,4.0,Awarded,2,06-02-2023,Snow Zone,4,13891.0,WA,2023,False,1,May,Friday
Colchuck Zone,08-30-2023,8.0,Awarded,2,10-17-2023,Core Enchantment Zone,8,5785.0,WA,2023,False,1,August,Wednesday
Core Enchantment Zone,10-02-2023,2.0,Awarded,2,09-13-2023,Core Enchantment Zone,2,224.0,OK,2023,False,1,October,Monday
Colchuck Zone,06-11-2023,6.0,Awarded,3,06-18-2023,Snow Zone,6,5354.0,WA,2023,False,1,June,Sunday
Core Enchantment Zone,09-13-2023,4.0,Awarded,3,09-20-2023,Core Enchantment Zone,4,1133.0,WA,2023,False,1,September,Wednesday
Snow Zone,08-17-2023,6.0,Awarded,3,10-12-2023,Snow Zone,6,6957.0,WA,2023,False,1,August,Thursday
Core Enchantment Zone,09-22-2023,6.0,Awarded,2,09-23-2023,Snow Zone,6,2624.0,IL,2023,False,1,September,Friday
Core Enchantment Zone,08-21-2023,2.0,Awarded,3,10-01-2023,Core Enchantment Zone,2,1631.0,WA,2023,False,1,August,Monday
Core Enchantment Zone,07-29-2023,4.0,Awarded,2,07-22-2023,Core Enchantment Zone,4,358.0,WA,2023,False,1,July,Saturday
Core Enchantment Zone,10-19-2023,4.0,Awarded,3,10-25-2023,Core Enchantment Zone,4,7926.0,OR,2023,False,1,October,Thursday
Core Enchantment Zone,09-23-2023,4.0,Awarded,3,10-07-2023,Eightmile/Caroline Zone,4,13892.0,WA,2023,False,1,September,Saturday
Colchuck Zone,08-07-2023,6.0,Awarded,3,08-09-2023,Stuart  Zone,6,2515.0,WA,2023,False,1,August,Monday
